"Date","Symbol","Name","Pricing Date","Price Min","Price Max","IPO type","Has a SPAC converted to its target ticker?","Public offering price (POP)","Insider Lockup Days","Insider Lockup Date","Offering Value","Offering Shares","Outstanding Shares","Total ordinary shares out after the offering","Total market cap at the moment of the offer","For ADRs, the total amount of ordinary shares that the ADRs represent	","Shares Available from Selling Holders","Deal Status","F1/S1/other link information is pulled from","Last year's revenue (in USD)","The year the ""last year's revenue"" refers to","Last year's income (in USD)","The year the ""last year's income"" refers to","Company description, including description of target for SPAC"
"2016-05-26","GWRS","Global Water Resources","--","","","Ordinary Shares","false","","180","2016-11-22","5900000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-26","KLREU","KLR Energy Acquisition","--","","","","false","10","0","--","130000000","13000000","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-25","ONS","Oncobiologics","--","","","","false","","180","2016-11-21","115000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-25","GWRS","Global Water Resources","--","5.25","6.25","Ordinary Shares","false","","180","2016-11-21","5750000","1000000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-24","CPP","Cancer Prevention Pharmaceuticals","--","12","14","","false","","180","2016-11-20","24700000","1900000","7422000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-23","COTV","Cotiviti Holdings","--","17","19","","false","","0","--","225000000","12500000","77231000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-23","SENS","Senseonics Holdings","--","","","Ordinary Shares","false","","0","--","51800000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-23","RETA","Reata Pharmaceuticals","--","14","16","Ordinary Shares","false","","0","--","60000000","4000000","1000000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-23","MSBI","Midland States Bancorp","--","22","24","Ordinary Shares","false","","180","2016-11-19","89700000","3900000","10977000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-23","GMS","GMS","--","21","23","Ordinary Shares","false","","0","--","154000000","7000000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-23","CPP","Cancer Prevention Pharmaceuticals","--","12","14","","false","","180","2016-11-19","16900000","1300000","5509000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-23","USFD","US Foods Holding","--","21","24","Ordinary Shares","false","","180","2016-11-19","999000000","44400000","169196000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-23","CLSD","Clearside Biomedical","--","14","16","Ordinary Shares","false","","180","2016-11-19","60000000","4000000","12251000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-17","OTG","OTG EXP","--","","","","false","","0","--","100000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-16","SUPV","Grupo Supervielle","--","11","13","Depository Receipt","false","","0","--","249600000","20800000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-16","PZRX","PhaseRx","--","5","7","","false","","180","2016-11-12","22200000","3700000","7548000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-16","MRUS","Merus","--","14","16","Ordinary Shares","false","","0","--","64500000","4300000","9907000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-16","CFCOU","CF Corporation","--","","","","false","10","180","2016-11-12","600000000","60000000","15000000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-16","CLSD","Clearside Biomedical","--","","","Ordinary Shares","false","","0","--","57500000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-13","SBPH","Spring Bank","--","","","Ordinary Shares","false","","0","--","57500000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-12","TRHC","Tabula Rasa HealthCare","--","","","Ordinary Shares","false","","0","--","115000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-12","SNDX","Syndax Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","86300000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-12","RETA","Reata Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","80000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-12","CRVS","Corvus Pharmaceuticals","--","","","Ordinary Shares","false","","180","2016-11-08","115000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-12","BOLD","Audentes Therapeutics","--","","","Ordinary Shares","false","","0","--","86300000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-12","BAVN","Bavarian Nordic","--","","","","false","","0","--","86300000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-09","TPB","Turning Point Brands","--","13","15","Ordinary Shares","false","","0","--","75600000","5400000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-09","ACIA","Acacia Communications","--","21","23","Ordinary Shares","false","","180","2016-11-05","99000000","4500000","31156000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-09","VMET","Viamet Pharmaceuticals Holdings","--","14","16","","false","","180","2016-11-05","85500000","5700000","20262000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-09","PZRX","PhaseRx","--","5","7","","false","","180","2016-11-05","22200000","3700000","7548000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-09","SITE","SiteOne Landscape Supply","--","20","22","Ordinary Shares","false","","180","2016-11-05","210000000","10000000","29542000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-04","CPP","Cancer Prevention Pharmaceuticals","--","12","14","","false","","180","2016-10-31","24700000","1900000","5499000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-03","NTNX","Nutanix","--","","","Ordinary Shares","false","","180","2016-10-30","200000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-05-02","ONS","Oncobiologics","--","11","13","","false","","180","2016-10-29","60000000","5000000","15151000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-02","PLSE","Pulse Biosciences","--","","","Ordinary Shares","false","4","180","2016-10-29","20000000","5000000","7565000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-02","NTLA","Intellia Therapeutics","--","16","18","Ordinary Shares","false","","180","2016-10-29","85000000","5000000","29276000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-02","NTNX","Nutanix","--","","","Ordinary Shares","false","","0","--","200000000","","","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-02","CPP","Cancer Prevention Pharmaceuticals","--","12","14","","false","","180","2016-10-29","24700000","1900000","5506000","0","0","0","","Amendment","","0","-","0","-",""
"2016-05-02","ACIA","Acacia Communications","--","","","Ordinary Shares","false","","180","2016-10-29","125000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-04-29","ACIA","Acacia Communications","--","","","Ordinary Shares","false","","180","2016-10-26","125000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-04-28","SCWX","SecureWorks","--","","","Ordinary Shares","false","","180","2016-10-25","300000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-04-25","YIN","Yintech Investment Hldgs","--","13","15","Depository Receipt","false","","180","2016-10-22","105000000","7500000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-04-25","RRR","Red Rock Resorts","--","18","21","Ordinary Shares","false","","180","2016-10-22","532350000","27300000","11897000","0","0","0","","Amendment","","0","-","0","-",""
"2016-04-25","GWRS","Global Water Resources","--","5","6","Ordinary Shares","false","","180","2016-10-22","5500000","1000000","18241000","0","0","0","","Amendment","","0","-","0","-",""
"2016-04-18","SCWX","SecureWorks","--","16","18","Ordinary Shares","false","","180","2016-10-15","153000000","9000000","2330000","0","0","0","","Amendment","","0","-","0","-",""
"2016-04-18","MGP","MGM Growth Properties","--","18","21","Ordinary Shares","false","","180","2016-10-15","975000000","50000000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-04-18","ARA","American Renal Associates","--","20","23","Ordinary Shares","false","","180","2016-10-15","161250000","7500000","22219000","0","0","0","","Amendment","","0","-","0","-",""
"2016-04-11","BATS","Bats Global Markets","--","17","19","","false","","180","2016-10-08","239400000","13300000","76499000","0","0","0","","Amendment","","0","-","0","-",""
"2016-04-04","AGLE","Aeglea BioTherapeutics","--","16","18","Ordinary Shares","false","","180","2016-10-01","59500000","3500000","7929000","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-28","PTI","Proteostasis Therapeutics","--","","","Ordinary Shares","false","","0","--","86300000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-28","SRTS","Sensus Healthcare","--","10","12","Ordinary Shares","false","","180","2016-09-24","19800000","1800000","6521000","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-24","EQBK","Equity Bancshares","--","","","Ordinary Shares","false","22.5","0","--","","1900000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-24","MSDI","Monster Digital","--","","","","false","","0","--","30000000","","","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-23","TEAM","Atlassian Corporation","--","","","Ordinary Shares","false","","180","2016-09-19","250000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-23","ELVT","Elevate Credit","--","","","Ordinary Shares","false","","180","2016-09-19","100000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-23","DCAU","Dundon Capital Acquisition","--","","","","false","10","0","--","400000000","40000000","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-23","AMQ","AmeriQuest","--","","","","false","","180","2016-09-19","75000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-21","CRVS","Corvus Pharmaceuticals","--","15","17","Ordinary Shares","false","","180","2016-09-17","75200000","4700000","15706000","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-14","SENS","Senseonics Holdings","--","","","Ordinary Shares","false","2.85","180","2016-09-10","45000000","15800000","75760000","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-14","SBPH","Spring Bank","--","13","15","Ordinary Shares","false","","180","2016-09-10","40600000","2900000","6046000","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-14","HCM","Hutchison China Meditech","--","","","Depository Receipt","false","16","180","2016-09-10","100000000","6100000","53471000","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-03","JSYN","Jensyn Acquisition","2016-03-02","","","SPAC","false","10.000","180","2016-08-30","39000000","3900000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-03","MRUS","Merus","--","","","Ordinary Shares","false","","180","2016-08-30","60000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-02","BGNE","BeiGene","--","","","Depository Receipt","false","","180","2016-08-29","","","","0","0","0","","Amendment","","0","-","0","-",""
"2016-03-02","BSLN","Basilea Pharmaceutica","--","","","","false","","90","2016-05-31","190000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-02","MGEC","Ellipse Technologies","--","","","","false","","180","2016-08-29","75000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-03-02","MIME","Mimecast","--","","","Ordinary Shares","false","","0","--","100000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-29","ARA","American Renal Associates","--","","","Ordinary Shares","false","","0","--","100000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-29","SNDX","Syndax Pharmaceuticals","--","14","16","Ordinary Shares","false","","180","2016-08-27","66000000","4400000","12972000","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-29","SQ","Square","--","","","Ordinary Shares","false","","0","--","275000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-29","CONG","congatec Holding","--","","","","false","","0","--","60000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-26","STN.RC","Station Casinos","--","","","","false","","180","2016-08-24","300000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-26","AXSM","Axsome Therapeutics","--","","","Ordinary Shares","false","","180","2016-08-24","57500000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-25","INST","Instructure","--","","","Ordinary Shares","false","","0","--","75000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-24","LDI","loanDepot","--","","","","","","0","--","200000000","","","","","","","Initial","","","-","","-",""
"2016-02-23","SRAQU","Silver Run Acquisition","--","","","","false","10","0","--","450000000","45000000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-23","NORT","Nordic Realty Trust","--","","","","false","","180","2016-08-21","75000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-22","SRAQU","Silver Run Acquisition","--","","","","false","10","180","2016-08-20","400000000","40000000","","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-22","DLTH","Duluth Holdings","--","","","Ordinary Shares","false","","180","2016-08-20","115000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-19","XCOM","Xtera Communications","--","","","","false","","180","2016-08-17","60000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-19","PLXP","PLx Pharma","--","","","Ordinary Shares","false","","180","2016-08-17","20000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-18","LAUR","Laureate Education","--","","","Ordinary Shares","false","","0","--","1000000000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-10","AVXS","AveXis","--","","","","false","20","180","2016-08-08","85000000","4750000","17650000","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-10","PTI","Proteostasis Therapeutics","--","","","Ordinary Shares","false","8","180","2016-08-08","50100000","6300000","12861000","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-10","MYOK","MyoKardia","--","","","Ordinary Shares","false","","180","2016-08-08","86300000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-10","ANAB","AnaptysBio","--","","","Ordinary Shares","false","","0","--","86300000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-09","WAAS","AquaVenture Holdings","--","","","Ordinary Shares","false","","180","2016-08-07","100000000","","","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-08","ADSW","Advanced Disposal Servs","--","20","22","Ordinary Shares","false","","180","2016-08-06","449400000","21400000","47731000","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-08","OTG","OTG EXP","--","16","18","","false","","180","2016-08-06","552500000","32500000","12728000","0","0","0","","Amendment","","0","-","0","-",""
"2016-02-08","BIOX","Bioceres","--","","","","false","","180","2016-08-06","80500000","","","0","0","0","","Initial","","0","-","0","-",""
"2016-02-04","EPNT","ETRE Residential LLC","--","","","","false","10","180","2016-08-02","32800000","3300000","","0","0","0","","Amendment","","0","-","0","-",""
